,animal_id,time,Plate.ID,species,0.00390625,0.0058594,0.0078125,0.011719,0.015625,0.0234375,0.023438,0.03125,0.046875,0.0625,0.09375,0.125,0.1875,0.25,0.375,0.5,1,npar,Infl.logX,Infl.propY,Prop.BottomAsym,Prop.TopAsym,Log.Xinfl,Log.Slope,Asym.Coef,gof,wgof,stdErr,wstdErr
176,sw_hawk1947-35633,120,SWHA12,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.009705841,0.985775249,0.995999289,0.999288762,NA,0.996266003,NA,NA,NA,NA,5,-1.563514917,-1.972646954,-4.344337697,0.996897371,-1.590083472,11.43514392,2.012867816,0.999991785,0.999999711,0.001457401,0.000473246
177,sw_hawk1947-35633,240,SWHA12,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.007823613,0.981685633,0.982930299,0.979196302,NA,0.975106686,NA,NA,NA,NA,3,-1.461681282,0.489965317,0,0.979930634,-1.461681282,48.17645687,1,0.99995251,0.999998923,0.003458764,0.000902342
178,sw_hawk1947-35669,0,SWHA6,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.006626895,0.05401941,0.9978026,NA,NA,0.995055851,NA,NA,NA,NA,4,-1.301615694,0.501484288,0.006581159,0.996387417,-1.301615694,47.30032033,1,0.999995883,0.999999859,0.001386906,0.000362431
179,sw_hawk1947-35669,30,SWHA6,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.012451932,0.05292071,0.001080654,0.010071415,NA,0.9978026,NA,NA,NA,NA,5,-0.736460592,0.899850097,0.013279267,1.959701066,-0.764967177,8.07696704,1.699208793,0.997741023,0.999938314,0.024045208,0.006882216
180,sw_hawk1947-35669,60,SWHA6,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.008941776,0.008839695,0.158670573,0.008789599,NA,0.994613901,NA,NA,NA,NA,5,-0.792577867,0.539609649,0.023767081,1.081732423,-0.796186414,16.00006423,1.142186418,0.974373443,0.999683436,0.079304737,0.015266719
181,sw_hawk1947-35669,120,SWHA6,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.005542813,0.007141549,0.025270097,0.000425663,NA,1,NA,NA,NA,NA,5,-0.757862307,0.702635242,0.007239694,1.503076858,-0.774441297,10.57756785,1.497495043,0.999520577,0.99999432,0.011200935,0.002111594
182,sw_hawk1947-35669,240,SWHA6,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.048800586,0.008518915,0.016114265,0.038912287,NA,0.9967039,NA,NA,NA,NA,5,-0.795275814,0.653665211,0.019664663,1.304895757,-0.79942015,7.401429965,1.073183565,0.998678223,0.999983981,0.018198087,0.00346994
183,sw_hawk1947-35691,0,SWHA11,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.059873495,0.986482974,0.988389221,0.982670479,NA,0.981024175,NA,NA,NA,NA,3,-1.471359664,0.492316536,0,0.984633071,-1.471359664,35.1770004,1,0.999949659,0.999997046,0.003388369,0.001421757
184,sw_hawk1947-35691,30,SWHA11,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.025041158,0.999873542,0.99897573,0.996707391,NA,0.99133524,NA,NA,NA,NA,4,-1.575561275,-5.265697107,-11.52887759,0.997483379,-1.575561275,15.26847686,1,0.99991848,0.999991537,0.004530567,0.002528393
185,sw_hawk1947-35691,60,SWHA11,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.08534789,0.01663634,0.998717795,0.997917217,NA,0.998267048,NA,NA,NA,NA,5,-1.292803076,0.399875662,0.050991615,0.998271695,-1.320018729,96.98720159,436.0839475,0.99781237,0.999979455,0.028053302,0.004708776
186,sw_hawk1947-35691,120,SWHA11,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.062126332,0.043063859,0.99699572,0.994217787,NA,0.998440343,NA,NA,NA,NA,5,-1.27863776,0.400437999,0.052594523,0.996859874,-1.297698814,134.7955956,370.9762429,0.999821231,0.999987227,0.007983022,0.003696
187,sw_hawk1947-35691,240,SWHA11,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.093839355,0.04808942,0.043063859,0.053461572,NA,0.076856425,NA,NA,NA,NA,5,-0.290005733,32.70039492,56.21858635,0.053793004,-0.224640399,-7.748248065,3.209717553,0.055103585,0.980956006,0.024163695,0.005941702
188,sw_hawk1957-37305,0,SWHA4,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.019868694,0.009828967,0.003628196,0.990497581,NA,0.980995162,NA,NA,NA,NA,4,-1.158773698,0.497946515,0.010147146,0.985745884,-1.158773698,205.014055,1,0.999840139,0.999982511,0.007794323,0.00446532
189,sw_hawk1957-37305,30,SWHA4,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.018659295,0.00387936,0.994039392,0.989633725,NA,0.993780235,NA,NA,NA,NA,5,-1.301155252,0.3729746,0.011268826,0.993050168,-1.334066752,76.9649104,341.2170417,0.999894062,0.999987942,0.006387669,0.003732588
190,sw_hawk1957-37305,60,SWHA4,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.029716655,0.030062198,0.036713891,0.989806496,NA,0.989633725,NA,NA,NA,NA,4,-1.152956084,0.50981526,0.02990748,0.98972304,-1.152956084,41.94508345,1,0.999999931,0.999999995,0.000159412,7.38E-05
191,sw_hawk1957-37305,120,SWHA4,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.014512785,0.015031099,0.022978576,0.027297858,NA,0.018486524,NA,NA,NA,NA,4,-1.300571967,0.018744799,0.014512413,0.022977185,-1.300571967,41.60755141,1,0.672691909,0.999506788,0.003597882,0.000241906
192,sw_hawk1957-37305,240,SWHA4,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.007601935,0.005010366,0.004621223,0.006710443,NA,0.006656267,NA,NA,NA,NA,5,-1.116060594,0.006229442,0.010294496,0.002164396,-1.116074123,-0.17903756,0.999994423,-0.029538204,0.880668115,0.001471546,0.000867744
193,sw_hawk1957-37306,0,SWHA8,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.001924086,0.992478573,0.988455484,0.990029736,NA,0.979884555,NA,NA,NA,NA,4,-1.568645459,-4.493254728,-9.975188976,0.988679521,-1.568645459,15.82497261,1,0.999858197,0.999994083,0.006062283,0.00214497
194,sw_hawk1957-37306,30,SWHA8,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.085884205,0.990554487,0.993734126,0.991429071,NA,0.982683226,NA,NA,NA,NA,3,-1.4681339,0.495328808,0,0.990657615,-1.4681339,27.62265294,1,0.999887282,0.999996706,0.004954914,0.001467167
195,sw_hawk1957-37306,60,SWHA8,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.064719258,0.058597166,0.067867763,0.031047752,NA,0.032534546,NA,NA,NA,NA,5,-1.089797294,0.043823703,0.031790658,0.064412944,-1.059525241,-75.06568704,187.2373095,0.963010829,0.996603873,0.003956351,0.002076396
196,sw_hawk1957-37306,120,SWHA8,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.041455309,0.008221095,0.043379395,0.993152334,NA,0.994307625,NA,NA,NA,NA,5,-1.173207803,0.386685026,0.024788294,0.994306088,-1.249017424,20.14669498,33.67544197,0.999503789,0.999998209,0.013567872,0.001411664
197,sw_hawk1957-37306,240,SWHA8,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.046877733,0.034283715,0.00909568,0.009460956,NA,0.023438867,NA,NA,NA,NA,4,-1.323844199,0.029495416,0.012114636,0.046876196,-1.323844199,-47.1045472,1,0.863905557,0.999574735,0.006937694,0.000671716
198,sw_hawk1957-37311,0,SWHA5,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.018997091,0.982543214,0.98066062,0.981858634,NA,0.980489475,NA,NA,NA,NA,4,-1.557800317,-2.293979832,-5.569838353,0.98187869,-1.557800317,14.50825534,1,0.999975906,0.999998775,0.002439448,0.00095266
199,sw_hawk1957-37311,30,SWHA5,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.032004107,0.043641965,0.066746534,0.08694164,NA,0.034485709,NA,NA,NA,NA,3,-1.502940803,0.031651268,0,0.063302535,-1.502940803,3.95495154,1,0.295069147,0.937035611,0.022797943,0.011801318
200,sw_hawk1957-37311,60,SWHA5,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.017799076,0.036796166,0.011637857,0.058873866,NA,0.994694506,NA,NA,NA,NA,5,-0.884133289,0.521129406,0.019437948,1.025353395,-0.884727162,9.562756802,1.013162399,0.999494047,0.999997294,0.011200856,0.001418729
201,sw_hawk1957-37311,120,SWHA5,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.016087626,0.029351361,0.983227794,0.968851617,NA,0.985880541,NA,NA,NA,NA,4,-1.298510584,0.498697554,0.016094578,0.98130053,-1.298510584,60.75714158,1,0.999836416,0.999998163,0.007738932,0.001420561
202,sw_hawk1957-37311,240,SWHA5,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.038593188,0.045524559,0.053226082,0.046893719,NA,0.568372411,NA,NA,NA,NA,5,-0.740615426,0.505433561,0.045497295,1.02171168,-0.759281176,7.557511664,1.383778634,0.999509632,0.99999061,0.005974258,0.001431933
203,sw_hawk1957-37312,0,SWHA7,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.007804626,0.988597097,NA,0.987906012,NA,0.986005529,NA,NA,NA,NA,3,-1.457553604,0.493867603,0,0.987735205,-1.457553604,44.09993874,1,0.999994766,0.999999813,0.001372497,0.000367259
204,sw_hawk1957-37312,30,SWHA7,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.00414651,0.077919834,0.994039392,0.993434693,NA,0.991447823,NA,NA,NA,NA,4,-1.30119106,0.498805744,0.004199913,0.993411575,-1.30119106,39.25817133,1,0.9999959,0.999999878,0.001220553,0.000364665
205,sw_hawk1957-37312,60,SWHA7,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.020214236,0.992249904,0.992705564,0.997408431,NA,0.995162405,NA,NA,NA,NA,4,-1.566351997,-3.012920917,-7.021212961,0.995371126,-1.566351997,14.02977389,1,0.999985026,0.999998653,0.001946682,0.001011144
206,sw_hawk1957-37312,120,SWHA7,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.01796821,0.008190355,0.015722184,0.02073255,NA,0.999679095,NA,NA,NA,NA,5,-0.781641067,0.661953253,0.01476833,1.342391922,-0.788455938,8.545391077,1.14349887,0.999929906,0.999997885,0.004254574,0.00127999
207,sw_hawk1957-37312,240,SWHA7,sw_hawk,NA,NA,NA,NA,NA,NA,NA,0.005228324,0.004571083,0.008984105,0.004060124,NA,0.992052523,NA,NA,NA,NA,5,-0.798248573,0.544966674,0.005180298,1.10304805,-0.8011194,13.33987719,1.092185681,0.999977378,0.999998723,0.002422582,0.000996906
